Name,Image source,Rating,Genres,Release year
Machikado Mazoku: 2-choume,https://cdn.myanimelist.net/images/anime/1036/121135.jpg,7.85,"['Comedy', 'CGDCT', 'Mahou Shoujo', 'School']",2022
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,https://cdn.myanimelist.net/images/anime/5/86830.jpg,7.85,"['Drama', 'Suspense', 'Psychological', 'School']",2017
Oniisama e...,https://cdn.myanimelist.net/images/anime/12/18531.jpg,7.85,"['Drama', 'Girls Love', 'Psychological', 'School']",1991
Heartcatch Precure!,https://cdn.myanimelist.net/images/anime/2/25915.jpg,7.85,"['Action', 'Comedy', 'Mahou Shoujo']",2010
Tennis no Oujisama,https://cdn.myanimelist.net/images/anime/6/21624.jpg,7.85,"['Sports', 'School']",2001
Sayonara Zetsubou Sensei,https://cdn.myanimelist.net/images/anime/5/6559.jpg,7.85,"['Comedy', 'Gag Humor', 'Parody', 'School']",2007
Hoozuki no Reitetsu 2nd Season: Sono Ni,https://cdn.myanimelist.net/images/anime/1113/92465.jpg,7.85,"['Comedy', 'Fantasy', 'Mythology']",2018
Dark Gathering,https://cdn.myanimelist.net/images/anime/1346/138731.jpg,7.84,"['Horror', 'Supernatural', 'Gore']",2023
Beelzebub,https://cdn.myanimelist.net/images/anime/3/28013.jpg,7.84,"['Action', 'Comedy', 'Supernatural', 'Childcare', 'Delinquents', 'Mythology', 'School']",2011
Yume-iro Pâtissière,https://cdn.myanimelist.net/images/anime/1076/134431.jpg,7.84,"['Gourmet', 'School']",2009
Musekinin Kanchou Tylor,https://cdn.myanimelist.net/images/anime/4/14898.jpg,7.84,"['Comedy', 'Sci-Fi', 'Adult Cast', 'Military', 'Parody', 'Space']",1993
Magi: Sinbad no Bouken (TV),https://cdn.myanimelist.net/images/anime/10/78783.jpg,7.84,"['Action', 'Adventure', 'Fantasy']",2016
"Komi-san wa, Comyushou desu.",https://cdn.myanimelist.net/images/anime/1899/117237.jpg,7.84,"['Comedy', 'Love Status Quo', 'School']",2021
91 Days,https://cdn.myanimelist.net/images/anime/13/80515.jpg,7.83,"['Action', 'Drama', 'Suspense', 'Adult Cast', 'Historical', 'Organized Crime']",2016
Tsuki ga Michibiku Isekai Douchuu 2nd Season,https://cdn.myanimelist.net/images/anime/1794/142621.jpg,7.83,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']",2024
Trigun Stampede,https://cdn.myanimelist.net/images/anime/1426/129194.jpg,7.83,"['Action', 'Adventure', 'Sci-Fi', 'Adult Cast']",2023
Tokyo Revengers: Tenjiku-hen,https://cdn.myanimelist.net/images/anime/1853/139843.jpg,7.83,"['Action', 'Drama', 'Delinquents', 'Time Travel']",2023
Tentai Senshi Sunred 2nd Season,https://cdn.myanimelist.net/images/anime/7/15051.jpg,7.83,"['Comedy', 'Gag Humor', 'Parody', 'Super Power']",2009
Tiger & Bunny,https://cdn.myanimelist.net/images/anime/13/29466.jpg,7.83,"['Action', 'Comedy', 'Mystery', 'Sci-Fi', 'Adult Cast', 'Super Power']",2011
Jibaku Shounen Hanako-kun,https://cdn.myanimelist.net/images/anime/1050/111687.jpg,7.83,"['Supernatural', 'School']",2020
Seihou Bukyou Outlaw Star,https://cdn.myanimelist.net/images/anime/1868/145122.jpg,7.83,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Space']",1998
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,https://cdn.myanimelist.net/images/anime/1240/133638.jpg,7.83,"['Romance', 'School']",2023
Nige Jouzu no Wakagimi,https://cdn.myanimelist.net/images/anime/1386/140401.jpg,7.83,"['Adventure', 'Comedy', 'Historical', 'Samurai']",2024
Michiko to Hatchin,https://cdn.myanimelist.net/images/anime/10/59535.jpg,7.83,"['Action', 'Adventure']",2008
Hidamari Sketch x 365,https://cdn.myanimelist.net/images/anime/1571/134092.jpg,7.83,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School', 'Visual Arts']",2008
Akachan to Boku,https://cdn.myanimelist.net/images/anime/2/49693.jpg,7.82,"['Comedy', 'Drama', 'Childcare']",1996
Mairimashita! Iruma-kun 3rd Season,https://cdn.myanimelist.net/images/anime/1688/128720.jpg,7.82,"['Comedy', 'Fantasy', 'Isekai', 'School']",2022
Yuusha-Ou GaoGaiGar,https://cdn.myanimelist.net/images/anime/12/21183.jpg,7.82,"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Super Power']",1997
Suzumiya Haruhi no Yuuutsu,https://cdn.myanimelist.net/images/anime/1470/137929.jpg,7.82,"['Award Winning', 'Comedy', 'Mystery', 'Sci-Fi', 'School']",2006
Uchouten Kazoku,https://cdn.myanimelist.net/images/anime/3/85433.jpg,7.82,"['Award Winning', 'Comedy', 'Drama', 'Fantasy', 'Anthropomorphic', 'Mythology', 'Urban Fantasy']",2013
Hug tto! Precure,https://cdn.myanimelist.net/images/anime/1220/92883.jpg,7.82,"['Action', 'Mahou Shoujo']",2018
Dance Dance Danseur,https://cdn.myanimelist.net/images/anime/1571/121381.jpg,7.82,"['Drama', 'Performing Arts']",2022
Enen no Shouboutai: Ni no Shou,https://cdn.myanimelist.net/images/anime/1673/107657.jpg,7.82,"['Action', 'Fantasy', 'Sci-Fi', 'Urban Fantasy']",2020
Gekkan Shoujo Nozaki-kun,https://cdn.myanimelist.net/images/anime/5/66083.jpg,7.82,"['Comedy', 'Romance', 'Otaku Culture', 'School']",2014
Somali to Mori no Kamisama,https://cdn.myanimelist.net/images/anime/1938/102796.jpg,7.82,"['Adventure', 'Drama', 'Fantasy', 'Anthropomorphic', 'Childcare']",2020
Id:Invaded,https://cdn.myanimelist.net/images/anime/1889/105337.jpg,7.82,"['Mystery', 'Sci-Fi', 'Suspense', 'Adult Cast', 'Detective', 'Psychological']",2020
Sonny Boy,https://cdn.myanimelist.net/images/anime/1509/117149.jpg,7.81,"['Award Winning', 'Mystery', 'Isekai', 'Super Power']",2021
Gungrave,https://cdn.myanimelist.net/images/anime/11/75724.jpg,7.81,"['Action', 'Drama', 'Sci-Fi', 'Adult Cast', 'Gore', 'Organized Crime', 'Super Power']",2003
Sekaiichi Hatsukoi 2,https://cdn.myanimelist.net/images/anime/8/34871.jpg,7.81,"['Boys Love', 'Adult Cast', 'Otaku Culture', 'Workplace']",2011
Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,https://cdn.myanimelist.net/images/anime/1912/140804.jpg,7.81,"['Action', 'Comedy', 'Fantasy', 'Gag Humor', 'Parody', 'School']",2024
Capeta,https://cdn.myanimelist.net/images/anime/5/17667.jpg,7.81,"['Sports', 'Racing']",2005
Fairy Tail: 100-nen Quest,https://cdn.myanimelist.net/images/anime/1087/144083.jpg,7.81,"['Action', 'Adventure', 'Fantasy']",2024
Little Witch Academia (TV),https://cdn.myanimelist.net/images/anime/13/83934.jpg,7.81,"['Adventure', 'Comedy', 'Fantasy', 'School']",2017
Tasogare Otome x Amnesia,https://cdn.myanimelist.net/images/anime/12/64435.jpg,7.81,"['Horror', 'Mystery', 'Romance', 'Supernatural', 'School']",2012
Working'!!,https://cdn.myanimelist.net/images/anime/3/75263.jpg,7.81,"['Comedy', 'Love Status Quo', 'Workplace']",2011
Bungou Stray Dogs,https://cdn.myanimelist.net/images/anime/3/79409.jpg,7.81,"['Action', 'Mystery', 'Adult Cast', 'Detective', 'Organized Crime', 'Super Power']",2016
Tanaka-kun wa Itsumo Kedaruge,https://cdn.myanimelist.net/images/anime/1189/111994.jpg,7.81,"['Slice of Life', 'Iyashikei', 'School']",2016
Yuru Yuri♪♪,https://cdn.myanimelist.net/images/anime/8/75174.jpg,7.81,"['Comedy', 'Girls Love', 'CGDCT', 'Gag Humor', 'School']",2012
Blue Period,https://cdn.myanimelist.net/images/anime/1757/116931.jpg,7.8,"['Drama', 'School', 'Visual Arts']",2021
Crayon Shin-chan,https://cdn.myanimelist.net/images/anime/10/59897.jpg,7.8,"['Comedy', 'Ecchi', 'School']",1992
Slayers Try,https://cdn.myanimelist.net/images/anime/1262/139054.jpg,7.8,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1997
Go! Princess Precure,https://cdn.myanimelist.net/images/anime/10/88625.jpg,7.8,"['Action', 'Comedy', 'Mahou Shoujo', 'School']",2015
Love Live! Superstar!! 3rd Season,https://cdn.myanimelist.net/images/anime/1489/144640.jpg,7.8,"['Slice of Life', 'Idols (Female)', 'Music', 'School']",2024
Baby Steps,https://cdn.myanimelist.net/images/anime/5/63361.jpg,7.8,"['Sports', 'School']",2014
Mahoujin Guruguru (2017),https://cdn.myanimelist.net/images/anime/1880/103168.jpg,7.8,"['Adventure', 'Comedy', 'Fantasy', 'Parody']",2017
Shadows House,https://cdn.myanimelist.net/images/anime/1424/113342.jpg,7.8,"['Fantasy', 'Mystery']",2021
Eikoku Koi Monogatari Emma: Molders-hen,https://cdn.myanimelist.net/images/anime/6/80118.jpg,7.8,"['Drama', 'Romance', 'Adult Cast', 'Historical']",2007
Beastars,https://cdn.myanimelist.net/images/anime/1713/145599.jpg,7.8,"['Drama', 'Suspense', 'Anthropomorphic', 'Psychological', 'School']",2019
Akage no Anne,https://cdn.myanimelist.net/images/anime/1365/115824.jpg,7.8,"['Drama', 'Historical']",1979
Jungle wa Itsumo Hare nochi Guu,https://cdn.myanimelist.net/images/anime/10/24555.jpg,7.8,"['Comedy', 'Slice of Life', 'Gag Humor', 'School']",2001
City Hunter 3,https://cdn.myanimelist.net/images/anime/1147/94393.jpg,7.8,"['Action', 'Comedy', 'Mystery']",1989
Yamada-kun to Lv999 no Koi wo Suru,https://cdn.myanimelist.net/images/anime/1298/134178.jpg,7.79,"['Romance', 'Video Game']",2023
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,https://cdn.myanimelist.net/images/anime/1104/91793.jpg,7.79,"['Drama', 'Sci-Fi', 'Adult Cast', 'Military', 'Space']",2018
Taishou Otome Otogibanashi,https://cdn.myanimelist.net/images/anime/1662/118849.jpg,7.79,"['Comedy', 'Drama', 'Romance', 'Historical']",2021
Tokyo Ghoul,https://cdn.myanimelist.net/images/anime/1498/134443.jpg,7.79,"['Action', 'Fantasy', 'Horror', 'Suspense', 'Gore', 'Psychological', 'Urban Fantasy']",2014
Yoru no Kurage wa Oyogenai,https://cdn.myanimelist.net/images/anime/1834/141827.jpg,7.79,"['Drama', 'Music']",2024
Igano Kabamaru,https://cdn.myanimelist.net/images/anime/9/62909.jpg,7.79,"['Action', 'Adventure', 'Comedy', 'Romance', 'School']",1983
Wolf's Rain,https://cdn.myanimelist.net/images/anime/5/59403.jpg,7.79,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",2003
Jormungand,https://cdn.myanimelist.net/images/anime/11/73280.jpg,7.79,"['Action', 'Adventure', 'Adult Cast', 'Military', 'Organized Crime']",2012
Kekkai Sensen & Beyond,https://cdn.myanimelist.net/images/anime/3/88282.jpg,7.78,"['Action', 'Fantasy', 'Super Power', 'Urban Fantasy', 'Vampire']",2017
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://cdn.myanimelist.net/images/anime/5/21196.jpg,7.78,"['Comedy', 'Adult Cast', 'Detective', 'Gag Humor']",1996
Turn A Gundam,https://cdn.myanimelist.net/images/anime/4/78330.jpg,7.78,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Space']",1999
Isekai Ojisan,https://cdn.myanimelist.net/images/anime/1743/125204.jpg,7.78,"['Comedy', 'Fantasy', 'Adult Cast', 'Isekai', 'Otaku Culture', 'Parody']",2022
Last Exile,https://cdn.myanimelist.net/images/anime/7/10888.jpg,7.78,"['Action', 'Adventure', 'Sci-Fi']",2003
Digimon Adventure,https://cdn.myanimelist.net/images/anime/1471/99249.jpg,7.78,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']",1999
Seikai no Senki II,https://cdn.myanimelist.net/images/anime/12/61109.jpg,7.78,"['Action', 'Romance', 'Sci-Fi', 'Military', 'Space']",2001
Heike Monogatari,https://cdn.myanimelist.net/images/anime/1282/119979.jpg,7.78,"['Drama', 'Supernatural', 'Historical', 'Samurai']",2022
Beastars 2nd Season,https://cdn.myanimelist.net/images/anime/1097/109646.jpg,7.77,"['Drama', 'Suspense', 'Anthropomorphic', 'Psychological', 'School']",2021
Pokemon XY&Z,https://cdn.myanimelist.net/images/anime/1627/140267.jpg,7.77,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2015
Ginga Tetsudou 999,https://cdn.myanimelist.net/images/anime/1685/104554.jpg,7.77,"['Adventure', 'Drama', 'Sci-Fi', 'Space']",1978
Lupin III: Part II,https://cdn.myanimelist.net/images/anime/7/34035.jpg,7.77,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']",1977
Ranma ½,https://cdn.myanimelist.net/images/anime/13/6441.jpg,7.77,"['Action', 'Comedy', 'Romance', 'Ecchi', 'Magical Sex Shift', 'Martial Arts', 'School']",1989
Undead Unluck,https://cdn.myanimelist.net/images/anime/1136/138410.jpg,7.77,"['Action', 'Comedy', 'Super Power']",2023
Hoozuki no Reitetsu,https://cdn.myanimelist.net/images/anime/7/87177.jpg,7.77,"['Comedy', 'Fantasy', 'Mythology']",2014
Gochuumon wa Usagi desu ka??,https://cdn.myanimelist.net/images/anime/8/76702.jpg,7.77,"['Slice of Life', 'CGDCT', 'Iyashikei', 'Workplace']",2015
Akagami no Shirayuki-hime,https://cdn.myanimelist.net/images/anime/10/75764.jpg,7.76,"['Drama', 'Romance', 'Medical']",2015
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,https://cdn.myanimelist.net/images/anime/1384/136408.jpg,7.76,"['Action', 'Comedy', 'Horror', 'Suspense', 'Adult Cast', 'Gore', 'Survival']",2023
Tentai Senshi Sunred,https://cdn.myanimelist.net/images/anime/11/11740.jpg,7.76,"['Comedy', 'Gag Humor', 'Parody', 'Super Power']",2008
Mahoutsukai no Yome Season 2,https://cdn.myanimelist.net/images/anime/1532/135155.jpg,7.76,"['Drama', 'Fantasy', 'Romance', 'Mythology', 'School', 'Urban Fantasy']",2023
Tomo-chan wa Onnanoko!,https://cdn.myanimelist.net/images/anime/1444/131828.jpg,7.76,"['Comedy', 'Romance', 'School']",2023
Texhnolyze,https://cdn.myanimelist.net/images/anime/1027/131977.jpg,7.76,"['Avant Garde', 'Drama', 'Mystery', 'Sci-Fi', 'Suspense', 'Adult Cast', 'Organized Crime', 'Psychological']",2003
Saenai Heroine no Sodatekata ♭,https://cdn.myanimelist.net/images/anime/2/84797.jpg,7.76,"['Comedy', 'Romance', 'Ecchi', 'Harem', 'Otaku Culture', 'School']",2017
Kidou Senshi Gundam,https://cdn.myanimelist.net/images/anime/5/88524.jpg,7.76,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']",1979
Saint Seiya,https://cdn.myanimelist.net/images/anime/1180/133782.jpg,7.76,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Mythology']",1986
Dragon Ball Kai,https://cdn.myanimelist.net/images/anime/1102/133990.jpg,7.76,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts']",2009
Lupin the Third: Mine Fujiko to Iu Onna,https://cdn.myanimelist.net/images/anime/1482/133813.jpg,7.76,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Ecchi', 'Adult Cast', 'Samurai']",2012
Love Live! School Idol Project 2nd Season,https://cdn.myanimelist.net/images/anime/10/59101.jpg,7.76,"['Award Winning', 'Slice of Life', 'Idols (Female)', 'Music', 'School']",2014
"Tadaima, Okaeri",https://cdn.myanimelist.net/images/anime/1272/139785.jpg,7.75,"['Boys Love', 'Slice of Life', 'Childcare']",2024
Taiyou no Ko Esteban,https://cdn.myanimelist.net/images/anime/1936/134369.jpg,7.75,"['Adventure', 'Sci-Fi', 'Historical']",1982
Date A Live IV,https://cdn.myanimelist.net/images/anime/1368/121281.jpg,7.75,"['Action', 'Fantasy', 'Romance', 'Sci-Fi', 'Harem', 'School']",2022
City Hunter '91,https://cdn.myanimelist.net/images/anime/7/50531.jpg,7.75,"['Action', 'Comedy', 'Mystery']",1991
Gakkou no Kaidan,https://cdn.myanimelist.net/images/anime/1414/112029.jpg,7.75,"['Horror', 'Mystery', 'Supernatural']",2000
Wind Breaker,https://cdn.myanimelist.net/images/anime/1438/141816.jpg,7.75,"['Action', 'Delinquents', 'School']",2024
Princess Connect! Re:Dive Season 2,https://cdn.myanimelist.net/images/anime/1906/117145.jpg,7.75,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",2022
Overlord II,https://cdn.myanimelist.net/images/anime/1212/113415.jpg,7.75,"['Action', 'Adventure', 'Fantasy', 'Isekai']",2018
Kumichou Musume to Sewagakari,https://cdn.myanimelist.net/images/anime/1454/122063.jpg,7.75,"['Slice of Life', 'Childcare', 'Organized Crime']",2022
Saraiya Goyou,https://cdn.myanimelist.net/images/anime/4/75203.jpg,7.75,"['Drama', 'Adult Cast', 'Historical', 'Samurai']",2010
Charlotte,https://cdn.myanimelist.net/images/anime/12/74683.jpg,7.75,"['Drama', 'School', 'Super Power']",2015
Lucky☆Star,https://cdn.myanimelist.net/images/anime/1561/115660.jpg,7.75,"['Comedy', 'CGDCT', 'Gag Humor', 'Otaku Culture', 'School']",2007
Maria-sama ga Miteru 4th,https://cdn.myanimelist.net/images/anime/4/75206.jpg,7.75,"['Drama', 'Girls Love', 'School']",2009
High Score Girl,https://cdn.myanimelist.net/images/anime/1668/91345.jpg,7.75,"['Comedy', 'Love Polygon', 'Love Status Quo', 'School', 'Video Game']",2018
Mairimashita! Iruma-kun,https://cdn.myanimelist.net/images/anime/1009/103187.jpg,7.74,"['Comedy', 'Fantasy', 'Isekai', 'School']",2019
Higashi no Eden,https://cdn.myanimelist.net/images/anime/9/15033.jpg,7.74,"['Award Winning', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense', 'Adult Cast', 'Psychological']",2009
Kidou Senshi Gundam SEED,https://cdn.myanimelist.net/images/anime/1792/91081.jpg,7.74,"['Action', 'Award Winning', 'Drama', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Space']",2002
Shokugeki no Souma: Shin no Sara,https://cdn.myanimelist.net/images/anime/1072/110175.jpg,7.74,"['Gourmet', 'Ecchi', 'School']",2019
Udon no Kuni no Kiniro Kemari,https://cdn.myanimelist.net/images/anime/10/82343.jpg,7.74,"['Slice of Life', 'Supernatural', 'Anthropomorphic', 'Childcare', 'Iyashikei']",2016
Ghost Hunt,https://cdn.myanimelist.net/images/anime/11/73908.jpg,7.74,"['Horror', 'Mystery', 'Supernatural']",2006
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,https://cdn.myanimelist.net/images/anime/1318/126474.jpg,7.74,"['Action', 'Adventure', 'Fantasy']",2022
Inazuma Eleven,https://cdn.myanimelist.net/images/anime/1854/94704.jpg,7.74,"['Sports', 'Super Power', 'Team Sports']",2008
Genshiken 2,https://cdn.myanimelist.net/images/anime/1958/94708.jpg,7.74,"['Slice of Life', 'Adult Cast', 'Otaku Culture', 'Parody']",2007
Gundam Build Fighters,https://cdn.myanimelist.net/images/anime/7/51815.jpg,7.74,"['Action', 'Sci-Fi', 'Mecha']",2013
Golden Time,https://cdn.myanimelist.net/images/anime/12/52091.jpg,7.74,"['Drama', 'Romance', 'Adult Cast', 'Love Polygon']",2013
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,https://cdn.myanimelist.net/images/anime/1812/136764.jpg,7.74,"['Comedy', 'Romance', 'Harem', 'Parody', 'School']",2023
Grisaia no Rakuen,https://cdn.myanimelist.net/images/anime/8/72855.jpg,7.74,"['Drama', 'Romance', 'Suspense', 'Harem', 'Psychological']",2015
Watashi no Shiawase na Kekkon,https://cdn.myanimelist.net/images/anime/1147/122444.jpg,7.73,"['Drama', 'Fantasy', 'Romance', 'Adult Cast', 'Historical']",2023
Ani ni Tsukeru Kusuri wa Nai! 2,https://cdn.myanimelist.net/images/anime/1797/129201.jpg,7.73,"['Comedy', 'School']",2018
Tantei Gakuen Q,https://cdn.myanimelist.net/images/anime/1/407.jpg,7.73,"['Comedy', 'Drama', 'Mystery', 'Detective']",2003
Panty & Stocking with Garterbelt,https://cdn.myanimelist.net/images/anime/1296/142674.jpg,7.73,"['Action', 'Comedy', 'Fantasy', 'Ecchi', 'Gag Humor', 'Parody']",2010
Shaman King,https://cdn.myanimelist.net/images/anime/1722/99235.jpg,7.73,"['Action', 'Adventure', 'Supernatural']",2001
Dragon Quest: Dai no Daibouken (2020),https://cdn.myanimelist.net/images/anime/1499/109126.jpg,7.73,"['Action', 'Adventure', 'Fantasy']",2020
Kokoro Connect,https://cdn.myanimelist.net/images/anime/2/39665.jpg,7.73,"['Drama', 'Romance', 'Supernatural', 'Love Polygon', 'School']",2012
Claymore,https://cdn.myanimelist.net/images/anime/3/21834.jpg,7.73,"['Action', 'Adventure', 'Fantasy', 'Gore']",2007
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",https://cdn.myanimelist.net/images/anime/1251/99191.jpg,7.72,"['Slice of Life', 'Adult Cast', 'Pets']",2019
Slayers,https://cdn.myanimelist.net/images/anime/6/19870.jpg,7.72,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1995
Migi to Dali,https://cdn.myanimelist.net/images/anime/1845/134817.jpg,7.72,"['Comedy', 'Mystery', 'Suspense']",2023
Mujin Wakusei Survive,https://cdn.myanimelist.net/images/anime/3/46859.jpg,7.72,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Slice of Life']",2003
Kyou kara Maou! 3rd Series,https://cdn.myanimelist.net/images/anime/7/22639.jpg,7.72,"['Adventure', 'Comedy', 'Fantasy', 'Isekai']",2008
Shiki,https://cdn.myanimelist.net/images/anime/1531/119165.jpg,7.72,"['Horror', 'Mystery', 'Supernatural', 'Suspense', 'Gore', 'Psychological', 'Vampire']",2010
Ojamajo Doremi Dokkaan!,https://cdn.myanimelist.net/images/anime/2/40407.jpg,7.72,"['Comedy', 'Fantasy']",2002
Kageki Shoujo!!,https://cdn.myanimelist.net/images/anime/1944/114427.jpg,7.72,"['Drama', 'Performing Arts', 'School']",2021
Tomodachi Game,https://cdn.myanimelist.net/images/anime/1247/121345.jpg,7.72,"['Suspense', 'High Stakes Game', 'Psychological', 'Strategy Game']",2022
Hataraku Maou-sama!,https://cdn.myanimelist.net/images/anime/3/50177.jpg,7.72,"['Comedy', 'Supernatural']",2013
Kyoukai no Kanata,https://cdn.myanimelist.net/images/anime/3/85468.jpg,7.72,"['Action', 'Supernatural', 'School']",2013
Ueki no Housoku,https://cdn.myanimelist.net/images/anime/1250/90876.jpg,7.72,"['Action', 'Adventure', 'Supernatural', 'Super Power']",2005
Sidonia no Kishi: Daikyuu Wakusei Seneki,https://cdn.myanimelist.net/images/anime/11/72712.jpg,7.71,"['Action', 'Sci-Fi', 'Mecha', 'Space']",2015
Doraemon (2005),https://cdn.myanimelist.net/images/anime/6/23935.jpg,7.71,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Kids', 'Shounen']",2005
Tegamibachi Reverse,https://cdn.myanimelist.net/images/anime/4/26472.jpg,7.71,"['Adventure', 'Fantasy']",2010
Jinrui wa Suitai Shimashita,https://cdn.myanimelist.net/images/anime/12/50345.jpg,7.71,"['Adventure', 'Comedy', 'Fantasy']",2012
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",https://cdn.myanimelist.net/images/anime/8/77382.jpg,7.71,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Military']",2016
Yamato Nadeshiko Shichihenge♥,https://cdn.myanimelist.net/images/anime/11/7701.jpg,7.71,"['Comedy', 'Reverse Harem']",2006
Arakawa Under the Bridge x Bridge,https://cdn.myanimelist.net/images/anime/1851/98621.jpg,7.71,"['Comedy', 'Romance']",2010
Urusei Yatsura,https://cdn.myanimelist.net/images/anime/9/17573.jpg,7.71,"['Comedy', 'Romance', 'Sci-Fi']",1981
Tsuki ga Michibiku Isekai Douchuu,https://cdn.myanimelist.net/images/anime/1950/116474.jpg,7.71,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']",2021
Enen no Shouboutai,https://cdn.myanimelist.net/images/anime/1664/103275.jpg,7.71,"['Action', 'Fantasy', 'Sci-Fi', 'Urban Fantasy']",2019
Chi's Sweet Home: Atarashii Ouchi,https://cdn.myanimelist.net/images/anime/9/14095.jpg,7.71,"['Comedy', 'Slice of Life', 'Pets']",2009
Watashi no Ashinaga Ojisan,https://cdn.myanimelist.net/images/anime/1969/98819.jpg,7.7,"['Comedy', 'Romance', 'Historical', 'School']",1990
Uramichi Oniisan,https://cdn.myanimelist.net/images/anime/1126/115635.jpg,7.7,"['Comedy', 'Adult Cast', 'Gag Humor', 'Showbiz', 'Workplace']",2021
Keroro Gunsou,https://cdn.myanimelist.net/images/anime/1121/117792.jpg,7.7,"['Comedy', 'Sci-Fi', 'Parody']",2004
Dragon Ball Kai (2014),https://cdn.myanimelist.net/images/anime/10/59275.jpg,7.7,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts']",2014
Joshikousei no Mudazukai,https://cdn.myanimelist.net/images/anime/1343/111356.jpg,7.7,"['Comedy', 'CGDCT', 'Gag Humor', 'School']",2019
Chuunibyou demo Koi ga Shitai!,https://cdn.myanimelist.net/images/anime/1905/142840.jpg,7.7,"['Comedy', 'Romance', 'School']",2012
Tetsuwan Birdy Decode:02,https://cdn.myanimelist.net/images/anime/10/53907.jpg,7.7,"['Action', 'Comedy', 'Sci-Fi']",2009
The iDOLM@STER Cinderella Girls: U149,https://cdn.myanimelist.net/images/anime/1875/133377.jpg,7.69,"['Slice of Life', 'Idols (Female)', 'Music']",2023
Date A Live V,https://cdn.myanimelist.net/images/anime/1659/141438.jpg,7.69,"['Action', 'Fantasy', 'Romance', 'Sci-Fi', 'Harem', 'School']",2024
Hanasakeru Seishounen,https://cdn.myanimelist.net/images/anime/1094/116584.jpg,7.69,"['Drama', 'Romance', 'Reverse Harem']",2009
Hakumei to Mikochi,https://cdn.myanimelist.net/images/anime/1250/91694.jpg,7.69,"['Fantasy', 'Slice of Life', 'Anthropomorphic', 'Iyashikei']",2018
New Game!!,https://cdn.myanimelist.net/images/anime/4/86790.jpg,7.69,"['Comedy', 'Adult Cast', 'CGDCT', 'Otaku Culture', 'Workplace']",2017
Hourou Musuko,https://cdn.myanimelist.net/images/anime/13/53945.jpg,7.69,"['Drama', 'Romance', 'Crossdressing', 'School']",2011
Kidou Keisatsu Patlabor: On Television,https://cdn.myanimelist.net/images/anime/1739/144310.jpg,7.69,"['Action', 'Comedy', 'Sci-Fi', 'Adult Cast', 'Mecha', 'Workplace']",1989
IDOLiSH7,https://cdn.myanimelist.net/images/anime/1390/90828.jpg,7.69,"['Drama', 'Idols (Male)', 'Music']",2018
Fruits Basket,https://cdn.myanimelist.net/images/anime/4/75204.jpg,7.69,"['Drama', 'Romance', 'Supernatural', 'Love Polygon', 'School']",2001
Kyousou Giga (TV),https://cdn.myanimelist.net/images/anime/5/85431.jpg,7.69,"['Action', 'Fantasy']",2013
Ani ni Tsukeru Kusuri wa Nai! 3,https://cdn.myanimelist.net/images/anime/1756/103441.jpg,7.68,"['Comedy', 'School']",2019
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",https://cdn.myanimelist.net/images/anime/8/76222.jpg,7.68,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Military']",2015
Tensei shitara Slime Datta Ken 3rd Season,https://cdn.myanimelist.net/images/anime/1211/143476.jpg,7.68,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Reincarnation']",2024
